class,weibo_content,weibo_id
金融无关,【中证报头版：资管新规细则释放三大利好】财联社7月23日讯，多位专家表示，随着资管新规细则出台，市场将迎来提高理财产品相对吸引力、缓解实体企业再融资压力、提振市场流动性三大利好。具体来说，资管新规细则将在一定程度上缓解当前商业银行面临的压力，降低资产回表过程对于市场的影响，适度缓解当前实体经济面临的信用紧缩压力。市场将受益于流动性修复和风险偏好的有效提振。（中国证券报）,4264845421569590
金融相关,发表了博文《证监会首败诉天价内幕交易案好事还是坏事？》,4264845412462870
金融相关,证监会首败诉天价内幕交易案 好事还是坏事？(同步自@新浪看点 ),4264845404339400
金融相关,#微博新鲜事##新浪财经##名博评论##有观点的财经社区##今日看盘#@微博股票 在这个问题上，本人以为应该引入有违法违规嫌疑者“自证清白”的审判机制。一个很现实的问题是，由证监会来寻找证人或知情人，这些证人或知情人很有可能会“失联”，但由有违法违规嫌疑者来“自证清白”，那么，有关的证人或知情人就不会“失联”了，因为一旦“失联”，相关当事人就难以“自证清白”，就必须接受法律的制裁。所以，对于证券市场的一些重大案件，有必要引入“自证清白”的审判机制。这样，监管者也就不会因为重要知情人的“失联”而败诉了。,4264845149245710
金融无关,【一个公式算出睡眠好坏！这8类失眠者终于有救了】酣睡的人有同一种幸福的模样，失眠的人却各有各的不幸。翻来覆去难以入睡，半夜惊醒再无困意，黑白颠倒睡眠紊乱……一个好觉成了现代人的奢侈品。戳图↓↓教你科学评估睡眠质量，对症解决失眠问题。 给你关心的TA！[心],4264844603201370
金融无关,【李克强深夜批示彻查疫苗事件，长生生物上市业绩造假陷诉讼】#狂犬疫苗生产记录造假##百白破疫苗造假#据中国政府网22日晚间消息，李克强总理就疫苗事件作出批示：此次疫苗事件突破人的道德底线，必须给全国人民一个明明白白的交代。而另一方面，此次疫苗事件，让长春长生多年前的一桩旧案重回聚光灯下。每日经济新闻（微信号：nbdnews）7月15日率先独家报道长生生物狂犬疫苗被查出问题。而更多信息显示，因狂犬疫苗生产造假、百白破疫苗被抽检认定为劣药而卷入舆论漩涡的长生生物，其上市业绩或许也存在瑕疵。,4264844460756680
金融相关,【严惩股市违法违规行为 形成监管的“钢牙利齿”】上市公司信息披露违法违规行为频发，还有一个原因就是处罚太轻。根据我国现行的《证券法》第193条的规定，信息披露义务人违反规定未及时披露或所披露的信息有虚假记载、误导性陈述或者重大遗漏的，对公司处以30万元以上60万元以下罚款，对责任人员处以3万元以上30万元以下罚款。,4264844393601860
金融相关,【国资委再提国企市值管理 亏损公司引关注】在今年7月17日召开的中央企业、地方国资委负责人视频会议上，国资委在总结上半年工作基础上，对下半年重点工作任务进行部署。其中明确强调，企业集团要切实担负起市值管理主体责任，加强上市公司运行情况动态监测和分析研判。会议指出，要支持上市公司持续提高发展质量和效益，对于亏损的上市公司，可以通过并购优质资产、盘活存量资源等方式，实现价值提升。,4264841877154750
金融相关,：【广发宏观每日一图：全球已确认外汇储备结构】截止2018年一季度末，全球已确认外汇储备总量为104024.7亿美元，其中美元外储占比62.48%、欧元外储占比20.39%，日元、英镑及其他外汇储备占比分别为4.81%、4.68%及7.64%。,4264841360914270
金融相关,#重要公告集锦#【7月23日】康泰生物（300601）公告：近日，有微信公众号发表题为《疫苗之王》的文章，因某疫苗企业生产记录造假而质疑国产疫苗行业。该文章多处不实，深圳康泰生物制品股份有限公司与其他疫苗企业没有股权关系和业务往来，目前该文已被微信公众号平台删除，但仍造成了部分媒体的 发和公众的误解。公司与事件无关，经营有序，产品质量稳定，一切正常。,4264839780052970
金融无关,【今日大暑，最热的时候来了[风扇]】①太阳到达黄经120度，为大暑；②“小暑大暑，上蒸下煮”，一年中最热的时期；③避免在烈日下暴晒，注意室内降温；④睡眠充足，补水及时；饮食宜清淡、易消化。⑤大暑易动肝火，要保持乐观，戒躁戒怒……大暑，夏天的最后一个节气，秋天还会远吗？,4264839574675770
金融无关,【长生生物“百白破疫苗”连年涨价 当年为它站台的协会已踪影难寻】#狂犬疫苗生产记录造假##百白破疫苗造假#7月19日晚，长生生物公告披露，全资子公司长春长生生物科技有限责任公司（以下简称长春长生）于日前收到处罚决定书，后者在国家药品专项抽验中，被检验出“吸附无细胞百白破联合疫苗”产品“效价测定”项不符合规定，按劣药论处，并于去年10月27日被立案调查。《每日经济新闻》记者研究发现，长生生物百白破疫苗于2011年上市销售，曾被“中国制药企业管理协会”评为2013年度“全国制药行业十大名牌产品”。然而，“中国制药企业管理协会”相当神秘，记者无法在相关网站上查询到该协会的背景资料。,4264839478344220
金融无关,【今日大暑，一年最热的时候来了】今日，大暑至。①太阳行至黄经120°时为大暑；②大暑正值“三伏天”里的“中伏”前后，晴朗时酷热难耐，阴雨时闷得难受；③这个时节，饮食以清淡为主，不可多吃肥腻、辛辣、煎炸食物；④天气炎热易中暑，尽量减少户外活动。一年中最热的时候来了，你准备好没？,4264839360642880
金融相关,某龙头白酒企业6年后，重新成为公募基金第一大重仓股，6年前成为第一重仓股之后有塑化剂与反腐影响，现在这两个影响没了……沪港通以及中国加入明晟指数，让老外也加入了中国核心资产的抢夺中，年初至今，便宜了外资的同时，也让国内的基金惊醒！[赞][赞][赞],4264836998812750
金融无关,【这些PS快捷键值得记下】①V：移动工具；②C：裁剪工具；③H：抓手工具；④Z：缩放工具；⑤Ctrl+N：新建图形文件；⑥Ctrl+O：打开已有图像；⑦Ctrl+Shift+C：合并拷贝；⑧Ctrl+U：打开“色相/饱和度”对话框；⑨Ctrl+Shift+N：从对话框新建一个图层。有用！ ！,4264741214121870
金融无关,今天侠哥微博从早到晚10多条微博全程跟踪了长生事件，人命关天的事，必须尽全力[作揖]晚安,4264732561660860
金融无关,【李克强就疫苗事件作出批示：必须给全国人民一个明明白白的交代】李克强总理就疫苗事件作出批示：此次疫苗事件突破人的道德底线，必须给全国人民一个明明白白的交代。李克强在批示中要求，国务院要立刻派出调查组，对所有疫苗生产、销售等全流程全链条进行彻查，尽快查清事实真相，不论涉及到哪些企业、哪些人都坚决严惩不贷、绝不姑息。对一切危害人民生命安全的违法犯罪行为坚决重拳打击，对不法分子坚决依法严惩，对监管失职渎职行为坚决严厉问责。尽早还人民群众一个安全、放心、可信任的生活环境。此前7月16日，李克强已就疫苗事件作出批示，要求彻查。,4264731851794970
金融相关,【李克强就疫苗事件作出批示：此次疫苗事件突破人的道德底线，必须给全国人民一个明明白白的交代】李克强在批示中要求，国务院要立刻派出调查组，对所有疫苗生产、销售等全流程全链条进行彻查，尽快查清事实真相，不论涉及到哪些企业、哪些人都坚决严惩不贷、绝不姑息。对一切危害人民生命安全的违法犯罪行为坚决重拳打击，对不法分子坚决依法严惩，对监管失职渎职行为坚决严厉问责。尽早还人民群众一个安全、放心、可信任的生活环境。此前7月16日，李克强已就疫苗事件作出批示，要求彻查。,4264730959138620
金融相关,【李克强就疫苗事件作出批示：必须给全国人民一个明明白白的交代】#狂犬疫苗生产记录造假##百白破疫苗造假#李克强总理就疫苗事件作出批示：此次疫苗事件突破人的道德底线，必须给全国人民一个明明白白的交代。李克强在批示中要求，国务院要立刻派出调查组，对所有疫苗生产、销售等全流程全链条进行彻查，尽快查清事实真相，不论涉及到哪些企业、哪些人都坚决严惩不贷、绝不姑息。对一切危害人民生命安全的违法犯罪行为坚决重拳打击，对不法分子坚决依法严惩，对监管失职渎职行为坚决严厉问责。尽早还人民群众一个安全、放心、可信任的生活环境。此前7月16日，李克强已就疫苗事件作出批示，要求彻查。,4264730091123480
