emotion,weibo_content,weibo_id
中性,【多只ETF规模创新高 中证500指数成新宠】虽然近期A股市场仍然呈现震荡走势，但记者发现，从7月开始，多只指数基金获得净申购。而通过ETF的场内申赎数据可知，目前跟踪创业板指数、中证500指数和沪深300指数的ETF最受资金青睐。,4263791619254100
中性,【开盘：两市小幅低开沪指跌0.10% 尾气治理板块领涨】7月20日消息，昨日A股三大股指震荡下挫，沪指日线遭遇5连阴，创业板指数失守1600点整数关口，市场避险情绪上升，个股跌多涨少，仅钢铁板块表现活跃，全天领涨两市，今日两市小幅低开，截至开盘，沪指报2769.75点，跌0.10%，深成指报9141.51点，跌0.08，创指报1589.31点，跌0.05%。,4263790872423700
中性,【伦铜一度跌穿6000美元大关 “铜博士”怎么了】铜被广泛应用于工业领域，当实体经济出现波动，铜价可能比其他经济数据更早反映出经济走向，因此被誉为“铜博士”。金瑞期货研究所副所长王思然表示，目前这波铜价连续大幅下跌应该快接近尾声了。展望后市，经济增速放缓压力...,4263789878619140
中性,【挖掘结构性机会 百亿私募主动调仓欲“擒牛”】中国证券报记者近日获悉，面对上半年不尽如人意的业绩，不少百亿私募近期开始主动调仓，优质中小创成为新宠。私募人士认为，经过上半年波动，A股市场已处在底部区域，下半年市场大概率会延续筑底行情。在市场估值底逐渐夯实基础上，符合新经济产业发展方向、性价比高的价值成长股有望率先反攻。看好医药生物、大消费、高端制造等板块。,4263789781669880
中性,【逾1400家公司中报预喜 周期行业大消费板块亮点纷呈】截至7月19日，两市共有2117家上市公司公布中期业绩预告，披露比例超过六成，中小创业绩预告基本披露完毕。机构预计，A股公司半年报整体净利润增速趋于回落，较难找出大幅超出市场预期的子行业，因此需要手握“放大镜”仔细甄别。从近期公布的基金二季报来看，中期业绩和后续增长确定性成为不少机构关注的焦点，业绩确定性强的部分周期股和消费股成为大资金争相看好的“港湾”。,4263789631317720
中性,【下半年铁路投资或将大幅增长 机构扎堆推荐7只龙头股】昨日，20只铁路基建股呈现大单资金净流入态势，累计大单资金净流入14599.90万元。9只个股大单资金净流入在百万元以上，特锐德、中国铁建、马钢股份等3只个股大单资金净流入均超3000万元，分别为：5222.70万元、3623.98万元、3404.31万元，上述3只个股合计吸金达12250.99万元。,4263786171240650
中性,【遭“米粉”看衰后，又有券商首次给出减持评级！小米新机型今日面世股价却大跌】雷军此前预热的小米Max3，今天终于浮出了水面。不过，昨日刚创出上市以来股价新高22.2港元/股的小米，却在今天出现大跌走势。,4263785889899580
中性,【股价一天暴涨10万！这不是做梦，“股神”巴菲特的世界我们真的不懂】在今年5月的伯克希尔股东大会上，巴菲特称赞了苹果公司此前推出的巨额股票回购计划。他称，伯克希尔虽然持有巨额现金，但基本不可能发放特别股息，只有公司决定现有资本不能被更有效利用时，才会寻求最佳的途径回馈股东。,4263785797261350
中性,【第一批90后已开始消费降级了？从“榨菜”到“火锅”，省吃俭用就是慢牛的关键词】分析人士指出，2017年至2018年大众消费品行业盈利持续改善，并体现出收入增长、产能扩张的“供需两旺”态势。在当下市场追逐盈利确定性背景下，该板块仍有投资机会。,4263785461992580
中性,【美国时速1000公里超级高铁落户贵州！这家公司非马斯克旗下，却与特斯拉有千丝万缕的关系】由于幸福来得太突然，贵州的上市公司一时没来得及消化。交通概念股里，除了勘设股份表现不错，其他个股基本没反应。超级高铁概念股里，亚夏股份、中科电气、凯发电气涨势喜人。,4263785356931090
中性,【中证盘前播报】长生生物被罚没344万元；钜盛华及前海人寿减持万科A；证金港资双双增持美的集团；上海新阳员工持股计划被套,4263785210497780
中性,【最新全球500强出炉：广东成绩亮眼，12家企业入榜单】中国平安保险以29名领跑，华为72名在后，中国南方电网（广州）110名，正威国际集团（深圳）111名，广州汽车工业集团（广州）202名，招商银行（深圳）213名，恒大230名，美的323名，万科332名，碧桂园353名，腾讯331名。¡查看图片,4263783986104780
中性,侠哥每天写微博最少几十条，但大家要区分一下正经的和不正经的。每天的早间看盘和开盘后一小时点评，这两条是一本正经的，补充一下账户信息和仓位也是真实的。其它的愿意当段子看，我也没意见。。开心就好！准备泡茶[吃瓜],4263783952262090
中性,【今日热点新闻一览↓↓】1、针对美方官员称美中未能达成解决贸易分歧的协议责任在中国，外交部新闻发言人华春莹19日回应称，美方某些人不应再沉迷于做17世纪的堂吉诃德；2、中央农办、农业农村部发出通知，要求将农村人居环境整治工作年度计划纳入党委政府目标责任考核范围；3、教育部消息，我国将公开招募一批优秀退休教师到农村义务教育学校讲学；4、19日，农业农村部发布国家农产品质量安全风险监测显示，上半年，我国主要农产品例行监测合格率达97.1%；5、中消协19日公开征集有关“法国队夺冠，华帝退全款”活动引发的投诉。消费者可登陆中消协官网下载《消费者投诉登记表》。,4263783926741980
中性,【基金二季度持仓提示投资机会 三维度锁定99只基金增仓股】近日，基金二季报陆续公布，作为市场体量和影响力巨大的机构投资者，其新进与增持个股备受市场关注。统计数据显示，截至昨日，共有88家基金管理公司发布旗下基金二季报，截至6月30日基金新进增持股达到559只，其中，2018年中期业绩预喜且估值低于所在行业水平的个股有99只。,4263782395788930
中性,【镍价中长期涨势可期】随着消费旺季到来以及全球精炼镍供应收紧缺口仍在，镍价依旧是有色中的强势品种，未来价格依旧值得期待。,4263782345379370
中性,【这个板块的龙头已经狂揽6连板，是概念真的爆发还是炒作？】昨日午后，市场资金重新回流富勒烯概念。领涨龙头通产丽星股价涨停，亿利达、豫金刚石等概念股纷纷跟涨。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4263781590619710
中性,【“狂犬疫苗记录造假”的长生生物有“前科”：百白破疫苗不合格 被罚344万】因为#狂犬疫苗生产记录造假##百白破疫苗造假#丑闻而被关注，股票连续4日跌停的长生生物7月19日晚间发布公告称，旗下子公司长春长生因为“吸附无细胞百白破联合疫苗”不合格，被吉林省食品药品监管局罚款344万元。,4263780982472710
中性,【7/20#上证盘前#·市场】1.险资：从业绩升幅较大行业中找错杀股；2.沪指日线五连阴 富勒烯概念持续爆发；3.及时减仓换股 绩优沪港深基金“避雷”有道；4.市场有效性提升带热量化基金；5.民族证券：筑底过程或一波三折。,4263780567004260
中性,【7/20#上证盘前#·公司】1.三个月减持5% 宝能系五个资管计划清仓万科 ；2.2018年世界500强名单出炉 中国公司上榜数量稳增折射供给侧改革显效；3.长生生物又曝“问题疫苗” 子公司遭行政处罚；4.苏宁与阿里合作范围扩至体育产业；5.长飞光纤总裁庄丹：追“光”30年 再启新征程。,4263780500466180
中性,【7/20#上证盘前#·产业】1.工业互联网平台建设等文件印发 工信部加大企业上云支持；2.制成“全自动干细胞诱导培养设备” 干细胞装备领域现突破；3.我国首次开展大数据安全整治 重点针对大数据平台等问题；4.广东港口资产整合提速 将围绕两大主体分区域整合；5.伦铜一度跌穿6000美元大关 “铜博士”怎么了？。,4263780437084040
中性,棚改货币化安置比例降低后，东北、西北和部分西南省份，以及主要城市群之外的三四线城市，销售将会受到较大影响。从某种程度上，过去三年的棚改货币化去库存对非大都市圈周边的三四线城市住房需求有一定透支，从开发商库存变成了居民库存，我们预计那些没有产业导入和人口流入的三四线城市房地产市场将面临长达3-5年以上的供求格局调整。而有产业导入和人口流入的一二线城市、大都市圈周边以及区域中心城市仍然存在10年以上的城市化、工业化、国际化红利。,4263780424794830
